ID,All_fragments,All_fragments_h,Counts
FDA_All_frag_4211,*OC1CCN(CCN(C)C(=O)c2ccc(CN3CCC(C(N)=O)CC3)cc2)CC1,CN(CCN1CCC(O)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,1
FDA_All_frag_4212,*c1ccccc1NC(=O)OC1CCN(*)CC1,O=C(Nc1ccccc1)OC1CCNCC1,1
FDA_All_frag_4213,*c1ccccc1NC(=O)OC1CCN(CCN(*)C)CC1,CNCCN1CCC(OC(=O)Nc2ccccc2)CC1,1
FDA_All_frag_4214,*c1ccc(C)cn1,Cc1cccnc1,1
FDA_All_frag_4215,*NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(*)=O)CC1,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C=O)CC1,1
FDA_All_frag_4216,*NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)N[C@H](CCCCN)C(*)=O,CC(C)CC(NC(=O)C(N)Cc1ccccc1)C(=O)N[C@@H](C=O)CCCCN,1
FDA_All_frag_4217,*NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(*)=O,CC(C)CC(C=O)NC(=O)C(N)Cc1ccccc1,1
FDA_All_frag_4218,*NC(CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,CC(C)CC(N)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(=O)O)CC1,1
FDA_All_frag_4219,*NC(CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C(*)=O)CC1,CC(C)CC(N)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C=O)CC1,1
FDA_All_frag_4220,*NC(CC(C)C)C(=O)N[C@H](CCCCN)C(*)=O,CC(C)CC(N)C(=O)N[C@@H](C=O)CCCCN,1
FDA_All_frag_4221,*N1CCC(N)(C(=O)O)CC1,NC1(C(=O)O)CCNCC1,1
FDA_All_frag_4222,*C(=O)[C@@H](CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)N[C@@H](C=O)CCCCN,1
FDA_All_frag_4223,*C(=O)C1(N)CCN(C(=O)[C@@H](CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(N)Cc2ccccc2)CC1,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1)C(=O)N[C@H](CCCCN)C(=O)N1CCC(N)(C=O)CC1,1
FDA_All_frag_4224,*C(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,NC(Cc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,1
FDA_All_frag_4225,*C(=O)C(CC(C)C)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,CC(C)CC(C=O)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,1
FDA_All_frag_4226,*C(=O)C(C)(C)CCCCCC(O)CCCCCC(C)(C)C(=O)O,CC(C)(C=O)CCCCCC(O)CCCCCC(C)(C)C(=O)O,1
FDA_All_frag_4227,*C(=O)C(C)(C)CCCCCC(O)CCCCCC(C)(C)C(*)=O,CC(C)(C=O)CCCCCC(O)CCCCCC(C)(C)C=O,1
FDA_All_frag_4228,*OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC1=N[C@]2(C(=O)CO)[C@@H](C[C@H]3[C@@H]4CC=C5CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)O1,1
FDA_All_frag_4229,*c1ccccc1NC(=O)OC1CCN(CCN(C)C(=O)c2ccc(CN3CCC(C(N)=O)CC3)cc2)CC1,CN(CCN1CCC(OC(=O)Nc2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,1
FDA_All_frag_4230,*CC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,CC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
FDA_All_frag_4231,*[C@@H]1C[C@@H]2c3cc(OC)c(OC)cc3CCN2C[C@H]1CC(C)C,COc1cc2c(cc1OC)[C@H]1CC[C@H](CC(C)C)CN1CC2,1
FDA_All_frag_4232,*O[C@@H]1C[C@@H]2c3cc(OC)c(OC)cc3CCN2C[C@H]1CC(C)C,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,1
FDA_All_frag_4233,*c1cnc(C#N)c(C(F)(F)F)c1,N#Cc1ncccc1C(F)(F)F,1
FDA_All_frag_4234,*N1C(=S)N(c2cnc(C#N)c(C(F)(F)F)c2)C(=O)C12CCC2,N#Cc1ncc(N2C(=O)C3(CCC3)NC2=S)cc1C(F)(F)F,1
FDA_All_frag_4235,*N1C(=O)C2(CCC2)N(c2ccc(C(=O)NC)c(F)c2)C1=S,CNC(=O)c1ccc(N2C(=S)NC(=O)C23CCC3)cc1F,1
FDA_All_frag_4236,*N1C(=O)C2(CCC2)N(*)C1=S,O=C1NC(=S)NC12CCC2,1
FDA_All_frag_4237,*C(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,N#Cc1ncc(N2C(=O)C3(CCC3)N(c3ccc(C=O)c(F)c3)C2=S)cc1C(F)(F)F,1
FDA_All_frag_4238,*C(=O)c1ccc(N2C(=S)N(*)C(=O)C23CCC3)cc1F,O=Cc1ccc(N2C(=S)NC(=O)C23CCC3)cc1F,1
FDA_All_frag_4239,*c1ccc(N=c2cc(N(C)C(=O)Nc3c(Cl)c(OC)cc(OC)c3Cl)[nH]cn2)cc1,COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(=Nc3ccccc3)nc[nH]2)c1Cl,1
FDA_All_frag_4240,*c1ccc(N=c2cc(N(*)C)[nH]cn2)cc1,CNc1cc(=Nc2ccccc2)nc[nH]1,1
FDA_All_frag_4241,*Nc1c(Cl)c(OC)cc(OC)c1Cl,COc1cc(OC)c(Cl)c(N)c1Cl,1
FDA_All_frag_4242,*N(C)c1cc(=Nc2ccc(N3CCN(CC)CC3)cc2)nc[nH]1,CCN1CCN(c2ccc(N=c3cc(NC)[nH]cn3)cc2)CC1,1
FDA_All_frag_4243,*c1ccc(OC)nn1,COc1cccnn1,1
FDA_All_frag_4244,*c1ccc(NC(=O)NOC)cc1,CONC(=O)Nc1ccccc1,1
FDA_All_frag_4245,*Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,COc1ccc(-n2c(=O)c3c(CN(C)C)c(-c4ccc(N)cc4)sc3n(Cc3c(F)cccc3F)c2=O)nn1,1
FDA_All_frag_4246,*C(=O)c1ccc(-c2cc[nH]c(=Nc3ccc(N4CCOCC4)cc3)n2)cc1,O=Cc1ccc(-c2cc[nH]c(=Nc3ccc(N4CCOCC4)cc3)n2)cc1,1
FDA_All_frag_4247,*C(=O)C(=O)c1cn(*)c2c(-n3cnc(C)n3)ncc(OC)c12,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C=O)c12,1
FDA_All_frag_4248,*C(=O)C(=O)c1cn(*)c2c(*)ncc(OC)c12,COc1cncc2[nH]cc(C(=O)C=O)c12,1
FDA_All_frag_4249,*n1cc2cccc(C(N)=O)c2n1,NC(=O)c1cccc2c[nH]nc12,1
FDA_All_frag_4250,*c1ccc([C@@H]2CCCNC2)cc1,c1ccc([C@@H]2CCCNC2)cc1,1
FDA_All_frag_4251,*c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,c1cnc2ccc(Cc3cnc4nccnn34)cc2c1,1
FDA_All_frag_4252,*C(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,O=Cc1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,1
FDA_All_frag_4253,*P(=S)(OC)Oc1ccc(Cl)cc1Cl,CO[PH](=S)Oc1ccc(Cl)cc1Cl,1
FDA_All_frag_4254,*c1ccc(N=c2nc(-c3ccc(C(=O)NCC#N)cc3)cc[nH]2)cc1,N#CCNC(=O)c1ccc(-c2cc[nH]c(=Nc3ccccc3)n2)cc1,1
FDA_All_frag_4255,*O[C@@H]1[C@@H](O*)[C@H](*)[C@H](*)[C@H](*)[C@H]1*,O[C@H]1CCCC[C@@H]1O,1
FDA_All_frag_4256,*c1ccc(N=c2nc(*)cc[nH]2)cc1,c1ccc(N=c2nccc[nH]2)cc1,1
FDA_All_frag_4257,*c1ccc(C(=O)NCC#N)cc1,N#CCNC(=O)c1ccccc1,1
FDA_All_frag_4258,*c1cc[nH]c(=Nc2ccc(N3CCOCC3)cc2)n1,c1cnc(=Nc2ccc(N3CCOCC3)cc2)[nH]c1,1
FDA_All_frag_4259,*NCC#N,N#CCN,1
FDA_All_frag_4260,*C(=O)c1ccc(-c2cc[nH]c(=Nc3ccc(*)cc3)n2)cc1,O=Cc1ccc(-c2cc[nH]c(=Nc3ccccc3)n2)cc1,1
FDA_All_frag_4261,*C(=O)C(=O)c1cn(CO[PH](=O)(=O)O)c2c(-n3cnc(C)n3)ncc(OC)c12,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C=O)cn2CO[PH](=O)(=O)O,1
FDA_All_frag_4262,*c1nc2cc(F)cc3c(=O)[nH]nc(c1=C1NCNN1C)c23,CN1NCNC1=c1cnc2cc(F)cc3c(=O)[nH]nc1c23,1
FDA_All_frag_4263,*Cc1nc2c(c(=O)n(CC)c(=O)n2CC)n1C,CCn1c(=O)c2c(nc(C)n2C)n(CC)c1=O,1
FDA_All_frag_4264,*Cc1ccc(OC)c(OC)c1,COc1ccc(C)cc1OC,1
FDA_All_frag_4265,*[C@H]1[C@H](C)[C@H](O)[C@H](C)[C@@H](O)C(C)C=CC=C(C)C(=O)Nc2cc(O)c3c4c(c(C)c(O)c3c2O)O[C@](C)(O/C=C/[C@H](OC)[C@H]1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)C[C@@H]1C,1
FDA_All_frag_4266,*O[C@@H]1[C@H](C)[C@@H](OC)/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@H]1C,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](O)[C@@H]1C,1
FDA_All_frag_4267,*C(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@@H](C)CO[C@@H]1C2,C[C@H]1CO[C@@H]2Cn3cc(C=O)c(=O)c(O)c3C(=O)N12,1
FDA_All_frag_4268,*N(Cc1c[nH]c(C)nc1=N)/C(C)=C(/CCO[PH](=O)(=O)O)SC(=O)c1ccccc1,C/C(NCc1c[nH]c(C)nc1=N)=C(\CCO[PH](=O)(=O)O)SC(=O)c1ccccc1,1
FDA_All_frag_4269,*C(CCO[PH](=O)(=O)O)SC(=O)c1ccccc1,O=C(SCCCO[PH](=O)(=O)O)c1ccccc1,1
FDA_All_frag_4270,*/C(C)=C(/CCO[PH](=O)(=O)O)SC(=O)c1ccccc1,CC=C(CCO[PH](=O)(=O)O)SC(=O)c1ccccc1,1
FDA_All_frag_4271,*N1CCC(OC(c2ccccc2)c2ccccc2)CC1,c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,1
FDA_All_frag_4272,*CCCC(=O)c1ccc(C(C)(C)C)cc1,CCCC(=O)c1ccc(C(C)(C)C)cc1,1
FDA_All_frag_4273,*C1CCN(CCCC(=O)c2ccc(C(C)(C)C)cc2)CC1,CC(C)(C)c1ccc(C(=O)CCCN2CCCCC2)cc1,1
FDA_All_frag_4274,*n1cc(CNC)cc1-c1ccccc1F,CNCc1c[nH]c(-c2ccccc2F)c1,1
FDA_All_frag_4275,*C(=O)C(=O)c1cn(CO[PH](=O)(=O)O)c2c(*)ncc(OC)c12,COc1cncc2c1c(C(=O)C=O)cn2CO[PH](=O)(=O)O,1
FDA_All_frag_4276,*N1CCN(C(=O)C(=O)c2cn(*)c3c(-n4cnc(C)n4)ncc(OC)c23)CC1,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCNCC3)c12,1
FDA_All_frag_4277,*Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3*)cc1,COc1ccc(-n2c(=O)[nH]c3sc(-c4ccc(N)cc4)c(CN(C)C)c3c2=O)nn1,1
FDA_All_frag_4278,*N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,1
FDA_All_frag_4279,*Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(*)c(=O)n3Cc2c(F)cccc2F)cc1,CN(C)Cc1c(-c2ccc(N)cc2)sc2c1c(=O)[nH]c(=O)n2Cc1c(F)cccc1F,1
FDA_All_frag_4280,*Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(*)c(=O)n3*)cc1,CN(C)Cc1c(-c2ccc(N)cc2)sc2[nH]c(=O)[nH]c(=O)c12,1
FDA_All_frag_4281,*NOC,CON,1
FDA_All_frag_4282,*c1ccc(N=c2c(C#N)c[nH]c3cc(OCC)c(NC(=O)C=CCN(C)C)cc23)cc1Cl,CCOc1cc2[nH]cc(C#N)c(=Nc3cccc(Cl)c3)c2cc1NC(=O)C=CCN(C)C,1
FDA_All_frag_4283,*Nc1cc2c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)c[nH]c2cc1OCC,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1N,1
FDA_All_frag_4284,*Nc1cc2c(=Nc3ccc(*)c(Cl)c3)c(C#N)c[nH]c2cc1OCC,CCOc1cc2[nH]cc(C#N)c(=Nc3cccc(Cl)c3)c2cc1N,1
FDA_All_frag_4285,*CC(=O)Nc1cc2c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)c[nH]c2cc1OCC,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(C)=O,1
FDA_All_frag_4286,*CC(=O)Nc1cc2c(=Nc3ccc(*)c(Cl)c3)c(C#N)c[nH]c2cc1OCC,CCOc1cc2[nH]cc(C#N)c(=Nc3cccc(Cl)c3)c2cc1NC(C)=O,1
FDA_All_frag_4287,*C(=O)C=CCN(C)C,CN(C)CC=CC=O,1
FDA_All_frag_4288,*N1CCS(=O)(=O)CC1C,CC1CS(=O)(=O)CCN1,1
FDA_All_frag_4289,*c1cnn(C2(CC#N)CN(S(=O)(=O)CC)C2)c1,CCS(=O)(=O)N1CC(CC#N)(n2cccn2)C1,1
FDA_All_frag_4290,*c1cnn(C2(CC#N)CN(*)C2)c1,N#CCC1(n2cccn2)CNC1,1
FDA_All_frag_4291,*S(=O)(=O)CC,CC[SH](=O)=O,1
FDA_All_frag_4292,*N1CC(*)(CC#N)C1,N#CCC1CNC1,1
FDA_All_frag_4293,*N1CCN(C(=O)C(=O)c2cn(CO[PH](=O)(=O)O)c3c(-n4cnc(C)n4)ncc(OC)c23)CC1,COc1cnc(-n2cnc(C)n2)c2c1c(C(=O)C(=O)N1CCNCC1)cn2CO[PH](=O)(=O)O,1
FDA_All_frag_4294,*C1(CC#N)CN(S(=O)(=O)CC)C1,CCS(=O)(=O)N1CC(CC#N)C1,1
FDA_All_frag_4295,*C(=O)C(N)CCCNC(N)=NC,CN=C(N)NCCCC(N)C=O,1
FDA_All_frag_4296,*c1ccc(NC(=O)N=c2cc(C)o[nH]2)c(Cl)c1,Cc1cc(=NC(=O)Nc2ccccc2Cl)[nH]o1,1
FDA_All_frag_4297,*Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1Cl,COc1cc2nccc(Oc3ccc(N)c(Cl)c3)c2cc1OC,1
FDA_All_frag_4298,*NCc1c(F)cc(F)cc1F,NCc1c(F)cc(F)cc1F,1
FDA_All_frag_4299,*C(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,O=Cc1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,1
FDA_All_frag_4300,*n1cnc(C)n1,Cc1nc[nH]n1,1
FDA_All_frag_4301,*n1cc(C(=O)C(=O)N2CCN(C(=O)c3ccccc3)CC2)c2c(OC)cnc(-n3cnc(C)n3)c21,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,1
FDA_All_frag_4302,*c1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)cn(CO[PH](=O)(=O)O)c12,COc1cncc2c1c(C(=O)C(=O)N1CCN(C(=O)c3ccccc3)CC1)cn2CO[PH](=O)(=O)O,1
FDA_All_frag_4303,*c1ncc(OC)c2c(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)cn(*)c12,COc1cncc2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,1
FDA_All_frag_4304,*c1ncc(OC)c2c(C(=O)C(=O)N3CCN(*)CC3)cn(CO[PH](=O)(=O)O)c12,COc1cncc2c1c(C(=O)C(=O)N1CCNCC1)cn2CO[PH](=O)(=O)O,1
FDA_All_frag_4305,*c1ncc(OC)c2c(C(=O)C(=O)N3CCN(*)CC3)cn(*)c12,COc1cncc2[nH]cc(C(=O)C(=O)N3CCNCC3)c12,1
FDA_All_frag_4306,*N1CCN(C(=O)c2ccccc2)CC1,O=C(c1ccccc1)N1CCNCC1,1
FDA_All_frag_4307,*c1ccc(OC[C@@]2(C)Cn3cc([N+](=O)[O-])nc3O2)cc1,C[C@]1(COc2ccccc2)Cn2cc([N+](=O)[O-])nc2O1,1
FDA_All_frag_4308,*c1ccc(OC2CCN(c3ccc(*)cc3)CC2)cc1,c1ccc(OC2CCN(c3ccccc3)CC2)cc1,1
FDA_All_frag_4309,*O[C@@H]1C(C)C(=O)[C@]2(CO2)C[C@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O*)[C@@H](C)[C@H](*)C(C)C(=O)O[C@H](C)[C@@H]1C,CC1C[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@]2(CO2)C(=O)C(C)[C@@H](O)[C@@H](C)[C@@H](C)OC1=O,1
FDA_All_frag_4310,*CC1OC(OC2C(COCC(C)O)OC(*)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(*)C1*,CC(O)COCC1OCC(OCC(C)O)C(OCC(C)O)C1OC1OC(C)CCC1OCC(C)O,1
FDA_All_frag_4311,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(*)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2C(C)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C1,1
FDA_All_frag_4312,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(*)C(*)C1OCC(C)O,CC(O)COC1CCC(OC2C(C)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)OC1C,1
FDA_All_frag_4313,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(*)C(*)C1*,CC(O)COC1OC(C)C(OC2CCCC(C)O2)C(OCC(C)O)C1OCC(C)O,1
FDA_All_frag_4314,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(OCC(C)O)C(OCC(C)O)C1*,CC(O)COC1CC(OC2OC(C)CC(OCC(C)O)C2OCC(C)O)C(C)OC1OCC(C)O,1
FDA_All_frag_4315,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(OCC(C)O)C(*)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2CC(OCC(C)O)C(OCC(C)O)OC2C)OC1C,1
FDA_All_frag_4316,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(OCC(C)O)C(*)C1*,CC(O)COC1CC(OC2OC(C)CCC2OCC(C)O)C(C)OC1OCC(C)O,1
FDA_All_frag_4317,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(*)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2CC(OCC(C)O)C(OCC(C)O)OC2C)C1,1
FDA_All_frag_4318,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(*)C(*)C1OCC(C)O,CC(O)COC1CCC(OC2CC(OCC(C)O)C(OCC(C)O)OC2C)OC1C,1
FDA_All_frag_4319,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2*)C(*)C(*)C1*,CC(O)COC1CC(OC2CCCC(C)O2)C(C)OC1OCC(C)O,1
FDA_All_frag_4320,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1*,CC(O)COC1CC(OCC(C)O)C(OC2OC(C)CC(OCC(C)O)C2OCC(C)O)C(C)O1,1
FDA_All_frag_4321,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(OCC(C)O)C(*)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2OC(C)C(OCC(C)O)CC2OCC(C)O)C(C)O1,1
FDA_All_frag_4322,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(OCC(C)O)C(*)C1*,CC(O)COC1CC(OCC(C)O)C(OC2OC(C)CCC2OCC(C)O)C(C)O1,1
FDA_All_frag_4323,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(*)C(OCC(C)O)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2CC(OCC(C)O)C(OCC(C)O)C(C)O2)C(C)O1,1
FDA_All_frag_4324,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(*)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2C(C)OC(OCC(C)O)CC2OCC(C)O)C1,1
FDA_All_frag_4325,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(*)C(*)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2CCC(OCC(C)O)C(C)O2)C(C)O1,1
FDA_All_frag_4326,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2OCC(C)O)C(*)C(*)C1*,CC(O)COC1CC(OCC(C)O)C(OC2CCCC(C)O2)C(C)O1,1
FDA_All_frag_4327,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2*)C(OCC(C)O)C(OCC(C)O)C1*,CC(O)COC1CCC(OC2OC(C)CC(OCC(C)O)C2OCC(C)O)C(C)O1,1
FDA_All_frag_4328,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2*)C(OCC(C)O)C(*)C1*,CC(O)COC1CCC(OC2OC(C)CCC2OCC(C)O)C(C)O1,1
FDA_All_frag_4329,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2*)C(*)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2CCC(OCC(C)O)OC2C)C1,1
FDA_All_frag_4330,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2*)C(*)C(*)C1OCC(C)O,CC(O)COC1CCC(OC2CCC(OCC(C)O)C(C)O2)C(C)O1,1
FDA_All_frag_4331,*CC1OC(OC2C(C*)OC(OCC(C)O)C(*)C2*)C(*)C(*)C1*,CC(O)COC1CCC(OC2CCCC(C)O2)C(C)O1,1
FDA_All_frag_4332,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2C(C)OCC(OCC(C)O)C2OCC(C)O)C1OCC(C)O,1
FDA_All_frag_4333,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(*)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2C(C)OCC(OCC(C)O)C2OCC(C)O)OC1C,1
FDA_All_frag_4334,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(*)C1*,CC(O)COC1CCC(C)OC1OC1C(C)OCC(OCC(C)O)C1OCC(C)O,1
FDA_All_frag_4335,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(*)C(OCC(C)O)C1OCC(C)O,CC(O)COC1CC(OC2C(C)OCC(OCC(C)O)C2OCC(C)O)OC(C)C1OCC(C)O,1
FDA_All_frag_4336,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(*)C(OCC(C)O)C1*,CC(O)COC1CC(C)OC(OC2C(C)OCC(OCC(C)O)C2OCC(C)O)C1,1
FDA_All_frag_4337,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(*)C(*)C1OCC(C)O,CC(O)COC1CCC(OC2C(C)OCC(OCC(C)O)C2OCC(C)O)OC1C,1
FDA_All_frag_4338,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2OCC(C)O)C(*)C(*)C1*,CC(O)COC1COC(C)C(OC2CCCC(C)O2)C1OCC(C)O,1
FDA_All_frag_4339,*CC1OC(OC2C(C*)OC(*)C(OCC(C)O)C2*)C(OCC(C)O)C(OCC(C)O)C1*,CC(O)COC1COC(C)C(OC2OC(C)CC(OCC(C)O)C2OCC(C)O)C1,1
FDA_All_frag_4340,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(*)C(OCC(C)O)C1OCC(C)O,CC(O)COC1CC(OC2C(C)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)OC(C)C1OCC(C)O,1
FDA_All_frag_4341,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(*)C1*,CC(O)COC1CCC(C)OC1OC1C(C)OC(OCC(C)O)C(OCC(C)O)C1OCC(C)O,1
FDA_All_frag_4342,*CC1OC(OC2C(C*)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)C(OCC(C)O)C(*)C1OCC(C)O,CC(O)COC1CC(OCC(C)O)C(OC2C(C)OC(OCC(C)O)C(OCC(C)O)C2OCC(C)O)OC1C,1
FDA_All_frag_4343,*CC1OC(OC2C(COCC(C)O)OC(*)C(*)C2OCC(C)O)C(OCC(C)O)C(*)C1OCC(C)O,CC(O)COCC1OCCC(OCC(C)O)C1OC1OC(C)C(OCC(C)O)CC1OCC(C)O,1
